Time,financial_distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
1,False,False,0.10135,-0.012097,0.86694,0.017139,-0.004011,-0.31255,0.068549,-0.70579,-0.090911,-0.020678,0.670855,-0.47142,0.13306,6.5154,4.0532,-0.23403,1.5326,0.001733,0.49643,0.0049827,0.4862,0.04827,0.0081289,0.3478,-81.238,12.922,-0.054837,0.53408,0.052712,0.023841,6955.0,1.391,0.911095,1.5452,88.819,-0.34316,0.15748,0.10111,-0.2587,0.35507,0.12881,-0.55385,0.37474,-0.034068,0.28983000000000003,-0.013953,6.5154,893.6,2.6138,0.99187,12.797,0.12407,0.00013932,57.475,-0.21687,0.011092,0.35486,-0.0039157,-0.22847,0.0,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,0.1896,14.7,50.926,4.0,36.25,82.112,26.152,25.327,15.75,16.25,1.55,28.0,-0.13887,30.0,41.0
11,False,False,3.0832,0.35111,0.46342,0.45742,0.34997,0.34696,2.4045,0.76759,0.65435,0.34458,0.51351,6.3428,0.53658,0.86365,5.3091,0.76509,1.3642,0.0283745,0.12062,0.0535685,0.89077,0.9613,0.24757,0.5425,2014.4,16.13,1.3184,0.27457,0.052712,0.40048,12.209,0.87552,0.911095,5.5944,67.808,0.68375,0.55326,0.43119,0.81056,0.47583,0.85247,2.8067,1.1277,0.73789,0.64661,0.75765,0.87523,3078.4,0.31039,0.7524299999999999,15.348,0.83408,0.34587,6770.2,0.58391,0.081764,-0.01097,0.0,0.0,0.0,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,25.0,1.9769,2.0,17.0
4,False,False,0.99425,0.086791,0.89379,0.81001,0.14749,-0.0047051,0.34322,0.10715,0.81716,0.019846,0.81374,2.3855,0.10621,1.7677,3.7081,0.18209,1.3077,0.0087736,0.07633,0.01072,0.99543,9.6891,0.22247,0.81844,1105.4,16.332,-172.16,0.34838,0.075347,0.2809,13.164,0.34679,0.9157,1.6819,97.086,0.10666,0.70941,0.010831,0.16793,0.0836,7.6265,0.52621,1.2705,1.0382,-0.044299,0.097105,8.8595,1352.8,1.4655,0.77753,16.121,0.19267,0.1802,1931.1,0.2083,0.48161,0.13455,-0.0022628,-0.0027936,0.13215,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,9.0,0.25277,12.0,47.0
11,False,False,0.84759,0.18778,0.67626,0.25323,0.2132,-0.10141,0.82346,0.74156,0.58004,0.18019,0.56399,827000.0,0.32374,2.0889,2.3909,0.84193,34.395,0.074412,0.0,0.11183,0.44899,1.2787,0.45532,0.66541,1439.0,15.171,-2.4969,-0.054887,0.010852,0.54794,0.30992,2.1638,0.98395,63.148,150.57,0.33295,0.033521,0.29385,0.45856,0.19803,0.78219,0.38128,1.6348,0.94825,-0.31326,0.27768,2.092,2480.8,2.0554,0.54468,13.797,0.99245,0.1153,3272.9,0.16012,0.0040101,0.27933,-0.0078868,-0.031145,0.12262,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,10.0,1.3808,2.0,13.0
8,False,False,1.8707,0.21062,0.53726,0.98089,0.2716,0.41112,0.83451,0.21472,0.45515,0.23253,0.88327,64.698,0.46274,1.161,3.3278,0.27689,1.4146,0.047599,0.0042797,0.10081,1.1105,9.0497,0.36586,0.47215,1006.4,12.691,2.3859,0.24421,0.065105,0.39402,5.9533,0.4017,0.87882,2.2307,108.18,0.23845,0.14069,0.048526,0.23812,0.10839,2.1197,0.83199,4.2693,1.9432,0.88844,0.39202,1.1626,2211.1,1.0203,0.63414,12.672,0.28918,0.35887,1126.2,0.29378,0.43972,-0.083533,0.0,0.0,0.22222,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,14.0,1.1111,15.0,38.0
8,False,False,1.8248,-0.014754,0.61231,0.3916,0.0066628,0.39481,0.62549,-0.037676,-0.038056,0.093193,0.87349,0.2227,0.38769,1.5794,1.943,0.017014,0.58931,0.087009,0.076399,0.18177,0.44832,6.5571,0.14699,0.47868,-53.113,13.187,0.99186,-0.071854,0.13363,0.29941,309.97,0.76458,0.78176,0.69086,185.28,-0.016891,0.34468,0.22219,0.29807,0.059722,1.0101,-1.7981,6.4916,-0.24704,1.0184,-0.024095,1.5794,1395.7,1.2347,0.85301,12.25,0.038164,0.057561,276.38,0.04753,0.22259,-0.11726,-0.00293885,0.15967,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,28.0,0.33549,20.0,36.0
1,False,False,1.3152,0.099745,0.73205,1.1564,0.11177,0.2092,0.77767,0.086253,0.37225,0.081579,0.87301,4.3081,0.26795,2.732,2.3945,0.096653,3.3344,0.03328,0.022435,0.050135,1.3246,26.308,0.20834,0.66381,625.38,11.752,5.5278,0.0072532,0.068239,0.51622,5.0836,0.4464,0.90678,4.2119,150.34,0.11425,0.25467,0.028779,-0.21038,0.043958,4.3158,-0.41713,6.0957,2.2691,0.78073,0.13625,2.732,1680.0,2.4773,0.79166,11.897,0.10209,0.24093,269.4,-0.26353,0.27456,0.04887,-0.012696,-0.010979,0.17477,5.6061,12.549,0.95145,17.969,32.57,29.776,13.15,7974.9,0.1896,14.7,50.926,4.0,36.25,82.112,26.152,25.327,15.75,16.25,1.55,27.0,0.51149,26.0,44.0
4,False,False,0.46846,0.22044,0.57654,0.47121,0.22899,-0.17315,0.047504,0.46782,0.52058,0.010199,0.670855,35.081,0.42346,1.3615,894.77,0.48597,1.688,0.0072202,0.013853,0.022165,3.0879,0.6829,0.5367,0.32575,751.24,13.169,-2.7214,0.69632,0.25079,0.015475,114000.0,0.03284,0.911095,3.6435,0.40234,0.1646,0.59226,0.015323,0.31277,0.21753499999999998,1.1128,0.49694,0.61369,0.31947,-0.4089,0.38235,1.7499,1443.1,0.76927,0.4633,12.417,0.54059,0.2529,561.26,0.19902,0.12933,1.5611,-0.0011277,-0.0023931,0.0,4.8931,9.4285,1.893,0.40728,-17.181,33.612,11.3,8993.3,-13.632,11.2,42.974,3.3333,33.333,65.817,39.178,37.86,17.139,15.833,4.6333,15.0,0.034756,3.0,18.0
13,False,False,1.2009,0.060522,0.83404,0.087327,0.062156,0.16696,0.47149,0.69304,0.36468,0.11111,0.9981,12.508,0.16596,5.0255,0.27681,0.71175,0.015022,0.039309,0.056902,0.047295,0.087493,75.861,0.24757,0.83114,1351.9,12.653,0.52303,0.66446,0.0029003,0.39188,0.018578,4.4874,0.99652,0.14626,1300.5,0.060637,0.017476,0.45013,-0.39606,0.0011511,0.52619,-0.47097,144.17,52.575,1.006,0.072565,5.0287,3707.2,5.0081,0.7524299999999999,10.215,0.71487,0.078358,2100.8,-0.30802,0.22259,0.097561,0.0011895,0.013621,0.0,1.4449,0.43048,2.0451,-11.22,43.425,30.578,10.5,32320.0,-41.981,25.15,29.301,2.0,31.0,90.0,189.55,191.3,21.0,18.25,-6.9,30.0,2.482,2.0,8.0
12,False,False,0.67907,0.055043,0.72524,0.32424,0.10591,-0.14532,0.391,0.16976,0.20033,0.097983,0.30749,2.3586,0.27476,2.6396,5.5011,0.32665,1.8129,0.0037157,0.13849,0.0082057,1.0545,0.59054,0.41471,0.45282,343.74,15.473,-2.2312,0.24413,0.052712,0.17705,8.0921,0.54604,0.62437,3.0974,65.441,0.179,0.99152,0.01146,0.43626,0.54906,1.1801,0.34413,0.50041,0.10025,-0.52891,0.075895,2.6559,1715.9,1.6481,0.58529,14.347,0.41997,0.13447,2887.8,0.1468,0.10468,0.1865,-0.0019453,-0.0059996,0.097934,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,15.0,0.61191,11.0,34.0
7,False,False,0.35338,0.11736,0.7238,0.28537,0.1266,-0.17841,0.050739,0.41126,0.42491,0.15497,0.670855,3.5948,0.2762,2.6205,581.03,0.44364,1.9485,0.0062803,0.12341,0.022762,2.9268,0.33252,0.49725,0.27591,1074.5,14.735,-1.5995,0.091699,0.052712,0.013999,144.01,0.049058,0.911095,3.8757,0.61959,0.1646,0.15748,0.022008,1.3516,0.21753499999999998,1.0332,2.1508,0.32184,0.13675,-0.64592,0.16215,2.7985,2528.7,0.99893,0.50275,13.481,0.70932,0.1419,2279.7,0.51816,0.07363,0.066354,0.00055731,0.001953,0.045285,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,15.0,1.4188,14.0,35.0
6,False,False,0.66129,0.13587,0.7039,0.78847,0.20089,-0.21298,0.28985,0.17233,0.45888,0.13581,0.41581,6.2612,0.2961,2.3772,6.7387,0.25479,2.7536,0.049525,0.040693,0.078762,1.8962,1.4147,0.30731,0.62879,962.67,14.387,-3.7021,0.35506,0.075108,0.18225,6.3354,0.23115,0.8933,3.9752,53.423,0.32677,0.25366,0.062811,0.12037,0.55734,2.6628,-0.17521,0.53128,0.24379,-0.71927,0.19303,2.3772,2097.9,2.1235,0.69269,14.15,0.28291,0.2423,1420.7,-0.096018,0.19835,0.46852,-0.0068635,-0.0087049,0.2075,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,17.0,0.96224,11.0,50.0
11,False,False,1.3106,0.097782,0.31119,0.3761,0.08891,0.070383,0.85155,0.25999,0.14196,0.30909,0.29701,4.7196,0.68881,0.45179,2.9513,0.2364,2.854,0.028984,0.050089,0.1279,1.2663,1.3808,0.2593,0.22662,278.49,14.672,5.3436,-0.0032438,0.084571,0.19298,35.423,0.51312,0.72824,3.8531,121.98,0.32922,0.12278,0.077066,0.33068,0.27238,0.54601,0.33925,2.5288,0.35899,0.10218,0.31421,0.45179,1961.8,0.32901,0.7407,13.694,0.35088,0.097521,2426.9,0.14502,0.097609,-0.12738,-0.0080788,-0.021481,0.13078,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,15.0,0.88032,11.0,59.0
14,False,False,1.0011,0.02073,0.67372,1.5659,0.035741,0.00063082,0.73972,0.013238,0.063533,0.0072724,0.59495,0.72375,0.32628,2.0648,4.4555,0.022825,12.006,0.061082,0.031536,0.10278,2.632,5.8663,0.10944,0.59432,67.367,12.181,2482.3,-0.13094,0.079401,0.43963,11.741,0.28075,0.88214,13.481,80.798,0.034843,0.24335,0.039007,-0.13789,0.26693,4.7993,0.09980349999999999,1.2223,0.077659,0.0019334,0.030769,2.0648,1060.3,1.8215,0.89056,12.629,0.027108,0.17137,3214.0,0.04753,0.11615,-0.0031792,-0.04465,-0.028514,0.0,-0.38605,-5.2355,10.898,-16.307,15.999,28.101,10.9,34076.0,-38.688,12.825,16.046,1.25,29.25,92.0,66.12,212.0,21.25,14.5,8.05,26.0,0.023633,11.0,50.0
5,False,False,0.83234,0.00255,0.67682,0.63343,0.082544,-0.10894,0.42709,0.0040258,0.0078904,0.011177,0.54084,0.99074,0.32318,2.0942,3.0795,0.13031,2.1146,0.050898,0.13153,0.078332,1.1712,1.552,0.18543,0.64978,8.7,12.229,-5.8145,-0.16702,0.027044,0.27751,20.589,0.43812,0.96004,2.596,116.9,0.004715,0.083681,0.080354,-0.0082528,0.40813,1.96,-0.9777,0.79185,0.0062481,-0.33708,0.0037677,2.0942,1102.6,2.0106,0.81457,11.773,0.18148,0.11745,398.97,0.04753,0.244,-0.090052,-0.0082754,-0.013065,0.10616,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9.0,0.038133,11.0,30.0
8,False,False,1.3814,0.17671,0.60882,1.0587,0.25491,0.22317,0.87206,0.16691,0.45174,0.16868,0.80825,7.0525,0.39118,1.5563,2.129,0.24077,2.525,0.0039801,0.034139,0.0068026,1.3099,6.2965,0.34125,0.58508,874.67,11.908,4.7441,0.10703,0.023732,0.51023,7.9608,0.48193,0.96102,3.8331,169.09,0.21864,0.060668,0.0037593,0.35226,0.16815,2.7065,0.29753,2.3265,1.0509,0.57049,0.29026,1.565,1936.2,1.4957,0.65875,11.965,0.25925,0.36129,774.43,0.1295,0.27621,0.075002,-0.051014,-0.048184,0.2,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,29.0,0.83493,9.0,46.0
2,False,False,1.2479,0.31548,0.60096,0.94068,0.37857,0.11842,0.56668,0.33538,0.7906,0.014695,0.59616,83.857,0.39904,1.506,5.2553,0.40244,1.7894,0.04527,0.0047991,0.094759,1.5779,3.2958,0.412,0.47774,2262.8,12.79,7.9437,0.18812,0.12322,0.27073,19.351,0.2878,0.79496,3.0431,68.503,0.5292,0.30878,0.048125,0.20496,0.28542,2.3573,0.11109,1.3981,1.1053,0.29675,0.52497,1.506,2862.2,1.1972,0.588,12.729,0.44047,0.38756,288.34,0.052621,0.30912,-0.060689,6.69e-05,7.11e-05,0.16267,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,20.0,0.1054,15.0,30.0
9,False,False,1.1515,0.1334,0.75144,1.6202,0.19299,0.11087,0.53472,0.082333,0.53668,0.13384,0.8427,8.6651,0.24856,3.0232,4.6893,0.11911,3.2752,0.016275,0.013746,0.022238,1.9226,10.641,0.16499,0.73183,1301.4,14.985,14.614,0.1648,0.019609,0.39133,5.4395,0.24153,0.9739,3.9223,76.77,0.1583,0.078891,0.010045,0.13592,0.15226,6.5185,-0.15574,1.6325,0.87613,0.44605,0.17752,3.0252,2424.9,2.9443,0.83501,15.467,0.12984,0.26732,7214.8,-0.084444,0.41308,0.031196,0.0,0.0,0.24791,4.2962,5.7163,5.5236,1.3445,78.702,24.854,13.1,10445.0,42.07,12.0,7.1702,3.5,27.25,91.578,80.025,71.843,16.375,12.75,0.75,26.0,1.3057,17.0,60.0
3,False,False,1.2212,0.091009,0.63633,1.2853,0.1312,0.11781,0.38373,0.070806,0.25025,0.041998,0.65038,4.1535,0.36367,1.7498,29.31,0.10208,2.6167,0.0283745,0.024576,0.27085,1.9763,4.072,0.13893,0.53256,389.03,12.049,10.91,0.30901,0.10377,0.20436,27.589,0.15899,0.83693,3.039,12.282,0.13993,0.28534,0.11223,0.27633,0.31564,3.5343,0.58656,1.1521,0.28833,0.32396,0.14302,1.7498,1554.5,1.4644,0.86107,12.3,0.11866,0.17857,472.62,0.22677,0.42295,0.22941,-0.0024739,-0.0019248,0.23593,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,18.0,0.17952,13.0,37.0
1,False,False,1.2718,0.20576,0.48045,0.88392,0.25157,0.11674,0.54967,0.23278,0.39603,0.0,0.54618,13.097,0.51955,0.92474,4.9825,0.2846,2.6926,0.039293,0.021731,0.091497,1.6184,2.3281,0.34624,0.42945,1386.1,11.118,7.572,0.20473,0.051005,0.23605,18.285,0.26705,0.89384,4.1186,72.253,0.37672,0.098171,0.044453,0.12928,0.37967,1.7013,0.025374,1.3684,0.54193,0.22469,0.42826,0.92474,3500.0,0.82657,0.65376,10.995,0.31772,0.30604,161.81,0.012528,0.21462,0.17817,-0.018422,-0.020841,0.15104,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,9.0,0.0,7.0,22.0
5,False,False,0.9537,0.081813,0.78536,0.5752,0.14122,-0.03186,0.62443,0.14223,0.38117,0.072504,0.65628,2.4863,0.21464,3.659,1.4779,0.24552,1.9728,0.011573,0.098749,0.016818,0.87646,8.3223,0.27638,0.68814,897.66,12.53,-18.054,0.22923,0.097221,0.4297,8.0014,0.74704,0.87621,2.7263,243.59,0.12466,0.45295,0.020121,0.088309,0.069115,2.6798,0.53394,3.1055,1.1837,-0.14843,0.10417,3.659,2355.0,3.206,0.72362,11.977,0.25683,0.15898,710.0,0.21072,0.21098,0.17593,-0.0096023,-0.016694,0.12539,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,29.0,0.79552,15.0,39.0
2,False,False,1.5725,0.11619,0.64738,0.89355,0.19613,0.32057,0.53464,0.13003,0.32951,0.10046,0.88046,2.9809,0.35262,1.836,4.0905,0.21949,1.1588,0.054921,0.073633,0.098091,1.0149,9.0406,0.31407,0.5599,519.72,11.989,2.7874,0.1288,0.087486,0.29935,13.552,0.33501,0.86486,1.6894,88.01,0.13196,0.24811,0.061464,0.39469,0.098838,2.5341,0.70045,3.5676,1.1755,0.90911,0.17947,1.836,1577.3,1.5878,0.68593,11.877,0.23198,0.28064,265.97,0.25938,0.22259,0.21191,-0.031379,-0.035117,0.18698,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,22.0,0.44936,9.0,35.0
3,False,False,2.6085,0.31015,0.31034,0.93911,0.30229,0.32575,1.4241,0.33026,0.44972,0.27912,0.52827,23.663,0.68966,0.44999,7.2961,0.32189,2.6743,0.0090813,0.013603,0.044842,1.7777,2.1001,0.37104,0.20252,1054.6,10.657,2.8829,0.18613,0.10782,0.28841,142.65,0.30711,0.65257,4.2519,49.341,0.58711,0.15634,0.0096701,0.11233,0.44717,1.3617,0.050187,1.5423,0.69359,0.47233,0.99939,0.46052,2345.1,0.29365,0.62896,10.595,0.35128,0.34845,302.4,0.024479,0.22087,-0.011185,0.0,0.0,0.014576,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,31.0,0.94912,3.0,35.0
5,False,False,1.0411,0.091331,0.66902,1.0298,0.16516,0.023492,0.59505,0.088684,0.27594,0.10793,0.59518,2.819,0.33098,2.0213,3.5956,0.16038,4.4263,0.0098106,0.056891,0.017161,1.7303,3.3624,0.22752,0.57169,450.41,12.03,43.839,0.018496,0.097331,0.34018,18.94,0.33032,0.85452,5.7301,100.12,0.15345,0.29406,0.0095262,-0.031732,0.30628,3.1115,-0.4503,1.0807,0.29819,0.070976,0.13652,2.0447,1632.3,1.7272,0.77248,12.059,0.19084,0.23431,568.03,-0.29058,0.17973,0.098595,-0.0059877,-0.0058142,0.20385,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9.0,0.53229,11.0,26.0
4,False,False,1.0029,0.08041,0.90107,0.6621,0.15326,0.0025171,0.5969,0.12145,0.81277,0.016517,0.87826,2.0755,0.098934,1.7677,13.977,0.23147,1.9782,0.0162,0.11152,0.018499,0.75388,15.557,0.28713,0.87574,1074.9,15.071,263.04,0.68736,0.025328,0.52272,9.8705,0.78949,0.97189,2.775,25.756,0.091557,0.25601,0.024468,0.52229,0.042561,6.6924,0.47831,2.3245,1.8893,0.025443,0.089239,9.1078,1322.6,1.4655,0.71287,14.659,0.23843,0.19011,729.95,0.193,0.2386,-0.11311,-0.0032042,-0.0048394,0.15856,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22.0,0.2208,10.0,38.0
14,False,False,2.1734,0.32274,0.4704,0.80322,0.13183,0.4095,1.3985,0.4018,0.6094,0.10727,0.75847,14.374,0.5296,0.88823,1.8858,0.53727,1.4356,0.062095,0.037379,0.17794,1.059,3.9661999999999997,0.56514,0.34897,3219.4,14.506,1.9615,0.25657,0.12143,0.48803,23.814,0.60759,0.74186,3.3014,190.9,0.42551,0.22929,0.077307,0.17621,0.00028219,1.5167,0.32718,1.5698500000000002,0.493065,0.77323,0.68608,1.6037,5282.9,0.65894,0.43486,14.287,0.55641,0.45394,3852.2,0.14059,0.2433,-0.99779,0.0029528,0.0036761,0.20299,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,29.0,4.1829,21.0,49.0
1,False,False,0.92246,0.17119,0.77506,1.0938,0.23105,-0.054865,0.36544,0.15651,0.76104,0.036867,0.65267,7.6199,0.22494,3.4457,5.0638,0.21124,2.1407,0.016126,0.027722,0.022792,1.6759,4.0353,0.29011,0.70754,1205.4,12.155,-19.936,0.34172,0.067526,0.25856,9.3462,0.23639,0.91288,3.0155,71.092,0.26229,0.3002,0.014743,0.27577,0.27106,4.8627,0.26053,0.82985,0.63155,-0.24391,0.22087,3.4457,1583.9,3.1455,0.70989,12.245,0.24704,0.31732,218.68,0.11525,0.36272,0.31279,-0.0065641,-0.0060012,0.18518,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,18.0,0.25961,9.0,40.0
9,False,False,1.3457,0.049124,0.63156,0.7388,0.098614,0.21541,0.79296,0.066491,0.13333,0.10642,0.83855,2.202,0.36844,1.7141,1.6741,0.13348,1.7914,0.024721,0.060617,0.039673,0.88105,4.9124,0.20003,0.62313,206.24,13.823,3.4297,0.0048047,0.008427,0.49412,2.8968,0.66881,0.98666,2.2394,215.04,0.058582,0.022872,0.033461,-0.013757,0.1504,2.0052,-0.19183,2.4498,0.32663,0.58466,0.077782,1.7141,1546.8,1.6913,0.79997,13.52,0.16896,0.14778,785.24,-0.10609,0.32991,-0.05605,-9.13e-05,-0.00012359,0.225,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,22.0,0.4468,11.0,55.0
8,False,False,1.3008,0.030742,0.60841,0.7748,0.065566,0.17018,0.80714,0.039677,0.078506,0.048586,0.73587,2.0879,0.39159,1.5537,1.8437,0.084623,2.6218,0.006265,0.040531,0.011075,1.0529,3.0054,0.17615,0.56569,102.95,13.478,4.5528,-0.050516,0.042722,0.45659,4.4534,0.5893,0.92978,3.1823,195.26,0.041776,0.1091,0.0080859,-0.28579,0.25781,1.9786,-0.57022,1.5189,0.11924,0.43459,0.050528,1.5548,1311.4,1.4446,0.82385,13.223,0.14213,0.13648,528.89,-0.39882,0.24347,-0.072448,0.0,0.0,0.15942,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,9.0,0.16271,12.0,23.0
2,False,False,0.95295,0.0043671,0.81328,0.69978,0.071053,-0.035597,0.47321,0.0062407,0.023389,-0.020789,0.72092,0.91176,0.18672,4.3556,3.1833,0.10154,1.7154,0.072279,0.11136,0.095543,0.97068,2.6286,0.19609,0.75652,23.15,11.571,-19.658,-0.24879,0.056763,0.35799,12.441,0.51158,0.9302,2.1338,113.09,0.0060578,0.304,0.10329,-0.29646,0.26622,3.7477,-0.38431,0.70139,0.016404,-0.19064,0.0053698,4.3556,989.8,4.0516,0.80391,11.214,0.13379,0.13722,213.8,-0.23786,0.32795,-0.24717,-0.038267,-0.054684,0.22575,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,26.0,-0.1102,9.0,31.0
10,False,False,0.63087,0.03197,0.9231,0.84301,0.12763,0.104325,0.24638,0.037923,0.41574,0.032625,0.56243,1.3873,0.076899,1.7677,4.6904,0.15139,2.2067,0.023762,0.10913,0.026653,1.4989,2.0279,0.23849,0.89151,794.42,14.531,-2.5617,0.41319,0.031586,0.21965,6.7482,0.26056,0.96578,2.8978,76.753,0.056842,0.41075,0.028187,0.27677,0.41571,2.1566,-0.59663,0.18498,0.076903,0.28983000000000003,0.034633,12.349,1910.9,1.4655,0.76151,14.36,0.1793,0.20105,2988.1,-0.42514,0.29092,0.5172,0.0,0.0,0.093475,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,26.0,0.81071,13.0,46.0
8,False,False,0.82928,0.0085797,0.72331,0.49624,0.034859,-0.080264,0.49048,0.017289,0.031008,0.18647,0.3899,1.281,0.27669,2.6141,2.5879,0.070245,3.2078,0.0095788,0.054836,0.020373,1.2728,0.83944,0.10132,0.47016,104.13,13.093,-6.1826,-0.11308,0.25315,0.2306,9.3955,0.4647,0.65001,3.5695,139.11,0.022005,0.91491,0.019303,-0.27862,0.59116,1.7935,-0.9149,0.46805,0.014513,-0.29009,0.011862,2.6141,3358.0,1.6992,0.89868,12.392,0.094185,0.050277,616.11,0.04753,0.13902,0.17303,-0.0059965,-0.012084,0.0,-0.034943,-1.4056,-1.7099,2.0608,18.193,19.911,11.15,9823.3,28.252,18.1,19.943,1.0,28.0,82.306,69.66,61.675,17.0,12.0,-6.1,25.0,2.263,19.0,47.0
9,False,False,1.417,0.065411,0.61572,0.92948,0.095457,0.23638,0.39272,0.070374,0.17022,0.084738,0.80322,5.6433,0.38428,1.6023,4.7542,0.1027,1.3195,0.0060748,0.018198,0.010717,1.1572,4.8961,0.24681,0.56684,240.21,13.296,3.9321,-0.031791,0.048888,0.22261,3.4784,0.2395,0.9206,1.7519,75.723,0.081436,0.12722,0.0065357,0.21008,0.18984,2.4188,0.23122,2.0242,0.34455,0.61514,0.10623,1.603,1411.2,1.4751,0.75319,13.223,0.12383,0.22941,640.74,0.10363,0.22259,-0.047667,-0.01146,-0.01233,0.16719,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,9.0,0.31119,9.0,24.0
